Identifier	Character	Dialogue	Filename	Line Number
ck_vatrisk_12aab861	vatrisk	[alias.full], welcome to Vivarioss! Or as you may know it, Concord. It is an absolute pleasure to make your acquaintance. I hope that another bright mind at work can make the cooperation and peace here even more resilient.	game/ck_vatrisk.rpy	24
ck_vatrisk_ea24c5c7	p	I am going to do my best.	game/ck_vatrisk.rpy	27
ck_vatrisk_eb3037af	vatrisk	And we will support you. Ambassador Columbus and I are committed to your success. Because your successes contribute to all of our successes.	game/ck_vatrisk.rpy	29
ck_vatrisk_eb5c0667_1	vatrisk	[last_dialog]	game/ck_vatrisk.rpy	32
menu_vatrisk_c681ef65	vatrisk	[last_dialog]	game/ck_vatrisk.rpy	37
vatrisk_advice_15aba03b	p	What advice would you have for someone like me?	game/ck_vatrisk.rpy	73
vatrisk_advice_0ff39f89	vatrisk	I definitely recommend going to Alkay's restaurant. You'd probably know it as Oasis. He makes the most delicious vaska.	game/ck_vatrisk.rpy	75
vatrisk_advice_2e3f3d23	p	Good to know, I'll keep that in mind. Anything else you could tell me?	game/ck_vatrisk.rpy	77
vatrisk_advice_6e1dfe71	vatrisk	Don't believe everything you hear. I've run into many liars in my life, and I've seen good people have their careers destroyed by no more than a few words.	game/ck_vatrisk.rpy	79
vatrisk_advice_1fb3c668	vatrisk	This shouldn't happen to anyone.	game/ck_vatrisk.rpy	81
vatrisk_advice_ba96940c	p	Thank you for the advice.	game/ck_vatrisk.rpy	83
vatrisk_events_5400a67e	p	So what's your take on all of this tension in the city?	game/ck_vatrisk.rpy	91
vatrisk_events_f19899ae	vatrisk	I can assure you that all of this tension is just plain hype. This is just some people getting used to the different cultures, and they will be used to it soon.	game/ck_vatrisk.rpy	93
vatrisk_background_aa70b5ba	p	What can you tell me about your past?	game/ck_vatrisk.rpy	100
vatrisk_background_4e1145e6	vatrisk	Well, I was born and raised on Qolisk, went through school just like everyone else, and joined the military.	game/ck_vatrisk.rpy	102
vatrisk_background_52a906bc	vatrisk	I produced some decent results and progressed through the ranks quite quickly.	game/ck_vatrisk.rpy	104
vatrisk_background_6cca4d59	vatrisk	When the government informed me that I was to be the new Ambassador I was thrilled. Not much of a story, but that's me.	game/ck_vatrisk.rpy	106
vatrisk_flatter_fc93b084	p	I don't think that anyone understands how hard you work to achieve peace here.	game/ck_vatrisk.rpy	112
vatrisk_flatter_67a92d29	vatrisk	Finally someone who sees through the shroud of lies and rumors. It's not easy being this kind of leader. Sure, our government is a little strict, but that's how it has always been.	game/ck_vatrisk.rpy	114
vatrisk_flatter_f6241000	vatrisk	The government is good to its people. Common resources are practically free, the populace is healthy, crime rates are low as ever.	game/ck_vatrisk.rpy	116
vatrisk_flatter_ad0f1b6e	vatrisk	Some kaldreans feel their freedom of speech is being cut down. While I can see their point, I would tell them that it is more complicated than oppression and censorship.	game/ck_vatrisk.rpy	118
vatrisk_flatter_61716c91	vatrisk	The people just don't understand that the balance of happiness, safety, and liberty is a nearly impossible task.	game/ck_vatrisk.rpy	120
vatrisk_intimidate_97196a7b	p	Tell me. Why are you making the government so harsh?	game/ck_vatrisk.rpy	128
vatrisk_intimidate_fcd50673	vatrisk	Excuse me?	game/ck_vatrisk.rpy	130
vatrisk_intimidate_37e52925	p	You heard me.	game/ck_vatrisk.rpy	132
vatrisk_intimidate_89aaba52	vatrisk	Talk to me when you have calmed down.	game/ck_vatrisk.rpy	134
vatrisk_bribe_35c2f1aa	p	Here, a gift from our embassy to yours.	game/ck_vatrisk.rpy	140
vatrisk_bribe_a90cdfd4	vatrisk	Ahh, so you're the one the guards were talking about! Tried to bribe your way into the embassy, didn't you?	game/ck_vatrisk.rpy	143
vatrisk_bribe_20a7dc4e	vatrisk	You could have simply asked, you know. Ambassador Columbus and I are willing to speak with anyone who comes up here.	game/ck_vatrisk.rpy	146
vatrisk_bribe_1c957b0a	vatrisk	The guards here are... simply doing their job.	game/ck_vatrisk.rpy	148
vatrisk_bribe_5ea9b594	vatrisk	I do not accept bribes anyway.	game/ck_vatrisk.rpy	150
vatrisk_bribe_846386a0	vatrisk	Oh my... I can buy a lot of vaska with this...	game/ck_vatrisk.rpy	156
vatrisk_bribe_e48d8cbf	vatrisk	Please feel free to ask me anything.	game/ck_vatrisk.rpy	158
vatrisk_bribe_cd537f30	p	Well, I was hoping you could tell me why there are all of these rumors about the kaldreans feeling oppressed.	game/ck_vatrisk.rpy	160
vatrisk_bribe_25426cd8	vatrisk	Okay, look. It is not a simple matter. I have to deal with the pressure of being blamed for everything that this government does.	game/ck_vatrisk.rpy	162
vatrisk_bribe_d80ef910	vatrisk	Even though I do not agree with it all the time.	game/ck_vatrisk.rpy	164
vatrisk_bribe_032238e4	vatrisk	I wish there was a way to keep everyone happy and safe. It is practically impossible. Have you ever read Vel Kerriss' Dystopia?	game/ck_vatrisk.rpy	166
vatrisk_bribe_ad5164f5	p	I am not familiar with that work, no.	game/ck_vatrisk.rpy	168
vatrisk_bribe_6c6ed6b8	vatrisk	Well it basically describes our government - controversially of course. In short, we must balance law and liberty in order to keep the kaldrean people content.	game/ck_vatrisk.rpy	170
vatrisk_bribe_cb603819	vatrisk	Kerriss seemed to disagree, and having read the novel I understand his perspective. He raises a good cause against them.	game/ck_vatrisk.rpy	172
vatrisk_bribe_48bbc714	vatrisk	I feel what people fail to understand is that safety is more of a priority than happiness.	game/ck_vatrisk.rpy	174
vatrisk_bribe_ce678378	p	I kind of see what you mean.	game/ck_vatrisk.rpy	176
vatrisk_VL_denounce_0544e70f	p	You must denounce the kaldrean government.	game/ck_vatrisk.rpy	183
vatrisk_VL_denounce_956cc292	vatrisk	What?	game/ck_vatrisk.rpy	185
vatrisk_VL_denounce_bca92791	p	Trust me, it's for the best.	game/ck_vatrisk.rpy	187
vatrisk_VL_inform_tree_start_ade57e3b	p	Irridiss, your life is in grave danger! Valak Lideri plan to kill you and take down the government.	game/ck_vatrisk.rpy	196
vatrisk_VL_inform_tree_start_77accb47	vatrisk	Come again?	game/ck_vatrisk.rpy	197
vatrisk_VL_inform_tree_ask_be54ddbf	p	You need to think. What is best for your people?	game/ck_vatrisk.rpy	208
vatrisk_VL_inform_tree_ask_bd523749	vatrisk	The entire point of a government is to keep it's people safe, not happy. Sure, we may oppress them in some ways, but look at the crime rates. We prevent war!	game/ck_vatrisk.rpy	210
vatrisk_VL_inform_tree_no_change_17dcdc7b	vatrisk	There is no way that you can change my mind. I will never let this government fall.	game/ck_vatrisk.rpy	223
vatrisk_VL_inform_tree_not_sure_75294fe5	vatrisk	But now I'm not so sure. I cannot tell who I should trust anymore.	game/ck_vatrisk.rpy	230
vatrisk_VL_inform_tree_not_sure_a2af0853	p	The kaldrean government is weak right now. This rebellion will guarantee the change that your people seek.	game/ck_vatrisk.rpy	236
vatrisk_VL_inform_tree_not_sure_1def81e5	vatrisk	I cannot risk the stability of the government for these rebels.	game/ck_vatrisk.rpy	238
vatrisk_VL_inform_tree_not_sure_6eaaf19b	p	Your people are depending on you to fix this. Those rebels are just like you and I. They do not really want to kill you, but they will if they must.	game/ck_vatrisk.rpy	244
vatrisk_VL_inform_tree_persuade_6eaaf19b	p	Your people are depending on you to fix this. Those rebels are just like you and I. They do not really want to kill you, but they will if they must.	game/ck_vatrisk.rpy	250
vatrisk_VL_inform_tree_persuade_547b8cfd	vatrisk	Give me a moment to think.	game/ck_vatrisk.rpy	252
vatrisk_VL_inform_tree_persuade_ed63dd13	vatrisk	]You are right. "It's time for me to act."	game/ck_vatrisk.rpy	254
vatrisk_VL_lure_ad68de72	p	Allow me to accompany you on your morning walk tomorrow. It would be my pleasure.	game/ck_vatrisk.rpy	261
vatrisk_VL_lure_d75b8528	vatrisk	Ah, of course my friend. I'd be happy to have you.	game/ck_vatrisk.rpy	265
vatrisk_VL_lure_c1c95307	vatrisk	Ordinarily my guards ask me to stay away from that area, but I trust you. I will meet you there at 08:00 tomorrow.	game/ck_vatrisk.rpy	267
vatrisk_VL_lure_1ec25df6	vatrisk	I am terribly sorry, but I will not be going out tomorrow morning as I will be busy.	game/ck_vatrisk.rpy	275
vatrisk_meeting_3396afca	vatrisk	Hello, Diplomat [alias.last]. How can I help you?	game/ck_vatrisk.rpy	283
vatrisk_meeting_b4fd8d59	p	I want to talk about recent political unrest in the city.	game/ck_vatrisk.rpy	285
vatrisk_meeting_6e8edcec	vatrisk	Oh. I see. But I was told you were here to discuss interstellar trade laws.	game/ck_vatrisk.rpy	287
vatrisk_meeting_b57fd657	p	I am sorry but that was not true. I'm actually here to discuss Valak Lideri. I have evidence that your life may be in danger.	game/ck_vatrisk.rpy	289
vatrisk_meeting_1f1850ac	vatrisk	Really? And what is this evidence?	game/ck_vatrisk.rpy	291
vatrisk_meeting_3a131647	p	Valak Lideri want to start a progressive revolution, and they are willing to go to any means necessary to accomplish that.	game/ck_vatrisk.rpy	295
vatrisk_meeting_29ecef59	p	Which includes assassinating you.	game/ck_vatrisk.rpy	297
vatrisk_meeting_e2538296	vatrisk	I find that quite unlikely, [alias.last]. I am perfectly safe here.	game/ck_vatrisk.rpy	299
vatrisk_meeting_203a2198	p	They think that the kaldrean people deserve liberation from the corrupted government. They see you as a figurehead for it. I can't argue with that.	game/ck_vatrisk.rpy	304
vatrisk_meeting_c205ba74	vatrisk	Well... I cannot quite argue with that either. There was a tumult for a while when I was first given office as Ambassador.	game/ck_vatrisk.rpy	306
vatrisk_meeting_8697528f	p	Valak Lideri wish to bring back what was previously known as "Beacon." They want to restore the golden age and make sure it lasts.	game/ck_vatrisk.rpy	310
vatrisk_meeting_64ff7098	vatrisk	That sounds unrealistic. Do they not realize how unstable they would make our people?	game/ck_vatrisk.rpy	312
vatrisk_meeting_6b23f79f	p	If you weren't aware, "Valak Lideri" means "Beacon." They are going to be the beacon for this revolution, and they are likely going to make an example out of you to start it.	game/ck_vatrisk.rpy	316
vatrisk_meeting_e670e181	p	Your death would be the wind underneath the wings of the progressive movement.	game/ck_vatrisk.rpy	319
vatrisk_meeting_dae8e1cc	p	I have no reason to lie to you, Ambassador. And I am quite assured tvatrihat the evidence all points to this.	game/ck_vatrisk.rpy	321
vatrisk_meeting_14872daa	p	Well, I don't actually have any proof but please, you have to believe me!	game/ck_vatrisk.rpy	329
vatrisk_meeting_3be0c81b	vatrisk	Well, idle talk will not convince me of any threats.	game/ck_vatrisk.rpy	333
vatrisk_meeting_b1fb999c	vatrisk	Are you sure that all of this is true?	game/ck_vatrisk.rpy	339
vatrisk_meeting_9940b5a0	p	Absolutely.	game/ck_vatrisk.rpy	341
vatrisk_meeting_95ac507a	vatrisk	This information is definitely unnerving, but I'm still not entirely convinced. Tell me, why should I trust you, an Earthling diplomat who seems to have turned vigilante?	game/ck_vatrisk.rpy	347
vatrisk_meeting_1e478340	p	Your people need you more than ever now. You shouldn't take any risks that would leave them helpless in such a time of need.	game/ck_vatrisk.rpy	354
vatrisk_meeting_34bbc7b2	vatrisk	You're right.	game/ck_vatrisk.rpy	356
vatrisk_meeting_c3bbd265	p	You need to trust us. We're only looking out for your best interests.	game/ck_vatrisk.rpy	362
vatrisk_meeting_804574d4	vatrisk	Humans never have had our best interests in mind!	game/ck_vatrisk.rpy	364
vatrisk_meeting_2d6c80ec	p	These rebels are dangerous enemies of the peace. You should fear them.	game/ck_vatrisk.rpy	370
vatrisk_meeting_9bbee5f7	vatrisk	I don't need to fear those silly rebels.	game/ck_vatrisk.rpy	372
vatrisk_meeting_fail_578a1bee	vatrisk	Now, if you would excuse me, I have a transport to board.	game/ck_vatrisk.rpy	378
vatrisk_meeting_fail_dc87d558		The ambassador leaves the room and walks to his personal landing pad to board his transport. You follow him, still trying to dissuade him from leaving the safety of the High Embassy without guard.	game/ck_vatrisk.rpy	380
vatrisk_meeting_fail_386082d1		Ignoring your protests, he boards the transport. Soon after it takes off, you hear a deafening blast.	game/ck_vatrisk.rpy	389
vatrisk_meeting_fail_57776b7a		The ships seems to have been shot! It begins falling.	game/ck_vatrisk.rpy	410
vatrisk_meeting_fail_076c735c		Miraculously, the pilot manages to safely land the critically wounded craft as close as she can to the landing pad.	game/ck_vatrisk.rpy	429
vatrisk_meeting_fail_73792581		Ambassador Irridiss steps out, clearly shaken, but seemingly uninjured.	game/ck_vatrisk.rpy	433
vatrisk_meeting_fail_9c617602	vatrisk	You were right! They tried to kill me. But how did you know? This makes no sense...	game/ck_vatrisk.rpy	437
vatrisk_meeting_fail_d149ad43	vatrisk	You were right! Thank you for trying to save my life.	game/ck_vatrisk.rpy	442
vatrisk_meeting_fail_20a2e5f0	p	We need to get you to safety!	game/ck_vatrisk.rpy	444
vatrisk_meeting_fail_91d565d3	vatrisk	Right away! Guards!	game/ck_vatrisk.rpy	446
vatrisk_meeting_success_92291f15	vatrisk	Well, I was about to leave to board a transport, but I'm not sure anymore. My life could be in danger. I trust you, [alias.full].	game/ck_vatrisk.rpy	453
vatrisk_meeting_success_e1f2a549		You and the ambassador sit and talk about Valak Lideri for a bit longer. Then, you hear a sudden, deafening blast from outside Kier's office.	game/ck_vatrisk.rpy	455
vatrisk_meeting_success_c862c556		The sounds of an aircraft plummeting to the ground come from outside.	game/ck_vatrisk.rpy	462
vatrisk_meeting_success_29b542f6	vatrisk	That was my transport! You saved my life. I am eternally grateful. If you need anything, you have my full trust.	game/ck_vatrisk.rpy	468
vatrisk_meeting_end_9cf42e9c		You return to Sarah to discuss what you've witnessed.	game/ck_vatrisk.rpy	475
menu_high_emb_9745b93f	guard	Haven't we already talked to you? Unless you have official business here, you may not enter the High Embassy.	game/script.rpy	334
menu_high_emb_d48e3ab9	guard	Greetings.	game/script.rpy	337
high_emb_guard_menu_29c80507	guard	[last_dialog]	game/script.rpy	340
high_emb_guard_menu_63d81dfa	guard	An appointment? Let me check... what's your name?	game/script.rpy	343
high_emb_guard_menu_9ffe0c79	p	[alias.full].	game/script.rpy	344
high_emb_guard_menu_940ec0aa	guard	Sorry, but I don't see you on my list.	game/script.rpy	345
high_emb_guard_menu_27cce545	guard	What do I look like, a criminal? Get lost.	game/script.rpy	348
intro_432e9b88		This is the planet Bridge.	game/sequences.rpy	13
intro_41204718		Fifty years ago, humans made first contact there with the kaldreans, an advanced race of insect-like beings.	game/sequences.rpy	14
intro_253fe21a		At first, there was fighting between the two races, but later that year, the two signed a treaty of friendship and peace. 	game/sequences.rpy	17
intro_e0ad1baf		Bridge was settled and the capital city of Concord was constructed. Since then, Concord has served as a shining beacon of peace in which humans and kaldreans live as one.	game/sequences.rpy	20
intro_cf2e85ff		The peace of Bridge is essential to the peace of the rest of the galaxy. If human-kaldrean relations on the planet break down, then the rest of the galaxy is bound to follow suit.	game/sequences.rpy	23
intro_ad8fc8e1	comm	And this is why I have called you here today, Agent. The great city of Concord has of late been troubled by political unrest.	game/sequences.rpy	28
intro_2c7e797d	comm	A mysterious group of rebels known as "Valak Lideri" has infiltrated Bridge's government and has induced tensions between humans and kaldreans.	game/sequences.rpy	31
intro_e36a791b	comm	It has come to my attention that the life of the kaldrean High Ambassador may be under threat from this group.	game/sequences.rpy	33
intro_7e9d04e4	comm	On this assignment, you shall travel to Concord. You will act under alias a diplomat, investigating the situation and learning about Valak Lideri.	game/sequences.rpy	35
intro_a3c7200d	comm	You will work with Agent Redmont, a well-respected special agent such as yourself, who is currently stationed in the city under alias as the scientist Sarah Liu.	game/sequences.rpy	38
intro_feded859	comm	Then, when you are ready, it is up to you to take action and apprehend those who plan to cause mayhem in the great city.	game/sequences.rpy	41
intro_efa9220f	comm	Do not take this mission lightly. The people of Bridge will not be so willing to answer the prying questions of an Earthling diplomat.	game/sequences.rpy	44
intro_7a2cda13	comm	How you decide to act may very well be the difference between order in chaos on Bridge.	game/sequences.rpy	47
intro_6c33f41f	comm	And if the peace of Bridge should be broken, then it is only a matter of time before the rest of the galaxy falls with it.	game/sequences.rpy	50
intro_8b27ce7d	comm	Before you go, you must complete your alias as a diplomat.	game/sequences.rpy	53
intro_e7842160	comm	Very good. It is time for you to get going, then, Agent.	game/sequences.rpy	70
intro_b95bfbf3	comm	You have not failed me yet. Do not let this be the first time you do.	game/sequences.rpy	71
intro_36a7dc55		After a month-long journey through space, you finally arrive on Bridge. As you come to land at the Spaceport, you see Concord below you.	game/sequences.rpy	75
intro_6b10565e		The city appears Utopian, set between a shimmering coast and an luscious jungle.	game/sequences.rpy	78
intro_33c9b208		Your ship descends to the Spaceport.	game/sequences.rpy	79
intro_87a0a02c		You dismount your spacecraft, stumbling a bit as you readjust to the feeling of gravity. You emerge in the bustling, noisy spaceport. People mill about all around.	game/sequences.rpy	84
intro_b19447f5		You open your assignment notes, which tell you to meet Agent Redmont in the Residences as soon as you arrive.	game/sequences.rpy	87
ending_correct_plans_8690b6c8		Agent Redmont goes to initiate the raid.	game/sequences.rpy	94
ending_correct_plans_6abc3de4		You know what Valak Lideri are planning and therefore it is easy for you to stop them.	game/sequences.rpy	95
ending_correct_plans_6537394b		In the process you apprehend the suspects. When they are tried in court they are found guilty. However, cannot bring yourself to meet their gazes.	game/sequences.rpy	96
ending_too_many_wrong_rebels_identified_8690b6c8		Agent Redmont goes to initiate the raid.	game/sequences.rpy	101
ending_too_many_wrong_rebels_identified_6088ed7f		Those who accuse of association with Valak Lideri are investigated, but it does not stop the assassination of Ambassador Irriddiss.	game/sequences.rpy	102
ending_too_many_wrong_rebels_identified_cc0c47df		Your accusations do not hold up and the suspects are all found not guilty.	game/sequences.rpy	103
ending_not_enough_rebels_identified_8690b6c8		Agent Redmont goes to initiate the raid.	game/sequences.rpy	108
ending_not_enough_rebels_identified_6088ed7f		Those who accuse of association with Valak Lideri are investigated, but it does not stop the assassination of Ambassador Irriddiss.	game/sequences.rpy	109
ending_not_enough_rebels_identified_cb504b76		You did not identify enough of the rebels, which leaves the others to carry out the assassination anyway. Albeit without additional support.	game/sequences.rpy	110
ending_correct_rebels_5790e4b5		You correctly identified the rebels. You and Agent Redmont easily apprehend them.	game/sequences.rpy	114
ending_correct_rebels_fbd1a97d		When they are tried in court they are found guilty. However, cannot bring yourself to meet their gazes.	game/sequences.rpy	115
ending_vatrisk_lure_3cb992c4		Vatrisk trustingly follows you out to the grove, unguarded	game/sequences.rpy	121
ending_vatrisk_lure_b0badd3b		After talking for a short time, you hear the blast of a linear rifle.	game/sequences.rpy	123
ending_vatrisk_lure_b5e256ec		Vatrisk falls to the ground, fatally wounded.	game/sequences.rpy	125
result_1_fcf22950		As a result of your failure to act to prevent the assassination, the rebels carry out their plans unhindered.	game/sequences.rpy	136
result_1_063b2780		Irridiss is killed but the lack of discretion and precision renders it easy for authorities to catch up to and apprehend the human rebels.	game/sequences.rpy	137
result_1_46de9bb8		The spark that Valak Lideri hoped to light did not take properly and the rebellion they wanted to occur never lifts off.	game/sequences.rpy	138
result_1_394e2163		The loss of a figurehead of peace between the humans and kaldreans quickly causes relations to break apart and violence to intensify.	game/sequences.rpy	139
result_1_33da5d99		War breaks out on Bridge and the infant alliance between the kaldreans and humans is destroyed, leaving both embroiled in conflict.	game/sequences.rpy	140
result_1_da13851b		However, the alliance is restored after the bitter races eventually forget what they are fighting about and set their differences aside once again.	game/sequences.rpy	141
result_2_39e0efdf		Your sharp eye for detail and ability to determine critical information allows you to do what you were assigned to do: apprehend Valak Lideri.	game/sequences.rpy	150
result_2_1c566566		Valak Lideri is stopped dead in its tracks and the assassination is not carried out. The impetus behind the progressive movement breaks apart and leaves it to fizzle out.	game/sequences.rpy	151
result_2_1910080e		The tentative peace between the two races continues and slowly strengthens but the kaldrean government remains corrupted.	game/sequences.rpy	152
result_2_50b87ceb		Bridge remains the safe-haven for those kaldreans and humans with progressive attitudes and the kaldrean government keeps blinders over the eyes of their people.	game/sequences.rpy	153
result_2_e9f76322		You have done your duty, Agent, we are exceedingly proud of you.	game/sequences.rpy	154
result_2_76bf96d0		Now, onto your next assignment...	game/sequences.rpy	155
result_3_66dd65b1		Your shift in perspective has you helping Valak Lideri to carry out their assassination with dramatic cleanliness and precision.	game/sequences.rpy	164
result_3_77291395		The kaldrean military declares war upon the humans but soon find themselves overwhelmed by the massive uprising on Qolisk.	game/sequences.rpy	165
result_3_95dce297		The military breaks off to quell the rebellion, but by that time it is far too late. The movement is bloody but lighting quick.	game/sequences.rpy	166
result_3_97e73ca6		While the collateral damage brings the kaldrean home world to its knees, the instantiation of a new democratic republic is a beacon of hope for the kaldrean people.	game/sequences.rpy	167
result_3_7a8b57f9		With the tyrannical government obliterated, the knew leaders are swift to reform their alliance with the humans.	game/sequences.rpy	168
result_3_994c7288		What was a previously tentative alliance is reinforced and ultimately leads to stronger and more stable relations between the two races.	game/sequences.rpy	169
result_4_272fab33		Your skill with words convinces Ambassador Irridiss to publicly denounce the kaldrean government. Valak Lideri do not carry out an assassination.	game/sequences.rpy	178
result_4_8f10f611		The shock wave of Irridiss' words are so profound that the progressive movement swells and even pulls in some conservative sympathetics.	game/sequences.rpy	179
result_4_5417ab8f		The human military coupled with the progressive movement descends upon the corrupted controllers with deadly accuracy.	game/sequences.rpy	180
result_4_cd1d77d4		Professional tactics and strategy ensures that collateral damage is minimized and only those at the source of the corruption are neutralized.	game/sequences.rpy	181
result_4_bfab9fde		A new democratic government is created and its newly elected leaders swiftly strengthen the terms of the alliance with the humans.	game/sequences.rpy	182
result_4_4028f01c		A new friendship blossoms between the two races and the galaxy enters into an era of peace, prosperity, and liberty.	game/sequences.rpy	183
result_4_83455655		You may not have set out to accomplish what you did, but ultimately what you accomplished is extraordinary.	game/sequences.rpy	184
credits_63015e33		Thank you for playing Beacon.	game/sequences.rpy	189
credits_56bea827		Made by ZERO Studios:
 Graham Held -- Art, world design, dialog.
 Garret Holman -- Sound, design, dialog.
 Kyle McCormick -- Programming, game design, dialog.	game/sequences.rpy	190
credits_249a1581		Additional contributions:
 Jesse Colford -- Introduction and Grand Marketplace music
 Calum Briggs, Thomas Brown IV -- Design advice	game/sequences.rpy	194
credits_092bd7bd		Created using The Ren'Py Visual Novel Engine (http://www.renpy.org).	game/sequences.rpy	197
credits_41c7becb		Please see documentation for citations to non-original assets.	game/sequences.rpy	198
